Maraxus of Keld		r
Marble Chalice		w
Marble Diamond	w	
Marble Priest		
Marble Titan		w
March of Souls		w
March of the Machines		u
March of the Returned		b
Marhault Elsdragon		rg
Marisi's Twinclaws		wrg
Maritime Guard		u
Marjhan		u
Mark for Death		r
Mark of Asylum		w
Mark of Eviction		u
Mark of Fury		r
Mark of Mutiny		r
Mark of Sakiko	g	g
Mark of the Oni		b
Mark of the Vampire		b
Marker Beetles		g
Market Festival	wubrg	g
Markov Blademaster		r
Markov Patrician		b
Markov Warlord		r
Markov's Servant		
Maro		g
Maro Avatar		
Marrow Bats		b
Marrow Chomper		bg
Marrow Shards		w
Marrow-Gnawer		b
Marsh Boa		g
Marsh Casualties		b
Marsh Crocodile		ub
Marsh Flats		
Marsh Flitter		b
Marsh Gas		b
Marsh Goblins		br
Marsh Lurker		b
Marsh Threader		w
Marsh Viper		g
Marshal's Anthem		w
Marshaling Cry		w
Marshaling the Troops		g
Marshdrinker Giant		g
Marshmist Titan		b
Martial Coup		w
Martial Glory		wr
Martial Law		w
Martyr of Ashes		r
Martyr of Bones		b
Martyr of Frost		u
Martyr of Sands		w
Martyr of Spores		g
Martyr's Bond		w
Martyr's Cause		w
Martyr's Cry		w
Martyrdom		w
Martyred Rusalka		w
Martyrs of Korlis		w
Martyrs' Tomb		wb
Masako the Humorless		w
Mask of Avacyn		
Mask of Intolerance		
Mask of Law and Grace		w
Mask of Memory		
Mask of Riddles		ub
Mask of the Mimic		u
Masked Admirers		g
Masked Gorgon		b
Mass Appeal		u
Mass Calcify		w
Mass Hysteria		r
Mass Mutiny		r
Mass Polymorph		u
Mass of Ghouls		b
Massacre		b
Massacre Wurm		b
Massive Raid		r
Master Apothecary		w
Master Biomancer		ug
Master Decoy		w
Master Healer		w
Master Splicer		w
Master Thief		u
Master Transmuter		u
Master Warcraft		wr
Master of Arms		w
Master of Cruelties		br
Master of Diversion		w
Master of Etherium		u
Master of Waves		u
Master of the Feast		b
Master of the Hunt		g
Master of the Pearl Trident		u
Master of the Veil		u
Master of the Wild Hunt		g
Master of the Wild Hunt Avatar		g
Master's Call		w
Masticore		
Masumaro, First to Live		g
Matca Rioters		g
Matopi Golem		
Matsu-Tribe Birdstalker		g
Matsu-Tribe Decoy		g
Matsu-Tribe Sniper		g
Maul Splicer		g
Mausoleum Guard		w
Mausoleum Turnkey		b
Maw of the Mire		b
Maw of the Obzedat		wb
Mawcor		u
May Civilization Collapse		
Mayael the Anima		wrg
Mayael the Anima Avatar		
Mayael's Aria		wrg
Mayor of Avabruck		g
Maze Abomination		b
Maze Behemoth		g
Maze Glider		u
Maze Rusher		r
Maze Sentinel		w
Maze of Ith		
Maze of Shadows		
Maze's End		
Meadowboon		w
Measure of Wickedness		b
Meddle		u
Meddling Kids		wu
Meddling Mage		wu
Medicine Bag		
Medicine Runner		wg
Meditate		u
Medomai the Ageless		wu
Meekstone		
Megantic Sliver		g
Megatherium		g
Megatog		r
Meglonoth		wrg
Megrim		b
Meishin, the Mind Cage		u
Melancholy		b
Melee		r
Melek, Izzet Paragon		ur
Melesse Spirit		w
Meletis Astronomer		u
Meletis Charlatan		u
Melira's Keepers		g
Melira, Sylvok Outcast		g
Meloku the Clouded Mirror		u
Melt Terrain		r
Meltdown		r
Melting		r
Memnarch		u
Memnite		
Memoricide		b
Memory Crystal		
Memory Erosion		u
Memory Jar		
Memory Lapse		u
Memory Plunder		ub
Memory Sluice		ub
Memory's Journey		ug
Menacing Ogre		r
Mending Hands		w
Mending Touch		g
Meng Huo's Horde		g
Meng Huo, Barbarian King		g
Mental Agony		b
Mental Discipline		u
Mental Misstep		u
Mental Note		u
Mental Vapors		b
Mentor of the Meek		w
Mephidross Vampire		b
Mephitic Ooze		b
Mercadia's Downfall		r
Mercadian Atlas		
Mercadian Bazaar	r	
Mercadian Lift		
Mercenaries		w
Mercenary Informer		w
Mercenary Knight		b
Merchant Scroll		u
Merchant Ship		u
Merchant of Secrets		u
Merciless Eviction		wb
Merciless Predator		
Mercurial Chemister		ur
Mercurial Kite		u
Mercy Killing		wg
Merfolk Assassin		u
Merfolk Looter		u
Merfolk Mesmerist		u
Merfolk Observer		u
Merfolk Raiders		u
Merfolk Seastalkers		u
Merfolk Seer		u
Merfolk Skyscout		u
Merfolk Sovereign		u
Merfolk Spy		u
Merfolk Thaumaturgist		u
Merfolk Traders		u
Merfolk Wayfinder		u
Merfolk of the Depths		ug
Merfolk of the Pearl Trident		u
Merieke Ri Berit		wub
Merrow Bonegnawer		b
Merrow Commerce		u
Merrow Grimeblotter		ub
Merrow Harbinger		u
Merrow Levitator		u
Merrow Reejerey		u
Merrow Wavebreakers		u
Merrow Witsniper		u
Merseine		u
Mesa Chicken		w
Mesa Enchantress		w
Mesa Falcon		w
Mesa Pegasus		w
Mesmeric Fiend		b
Mesmeric Orb		
Mesmeric Sliver		u
Mesmeric Trance		u
Messenger Drake		u
Messenger Falcons		wug
Messenger's Speed		r
Metal Fatigue		w
Metallic Mastery		r
Metallic Sliver		
Metallurgeon		w
Metalworker		
Metamorphic Wurm		g
Metamorphose		u
Metamorphosis	wubrg	g
Metathran Aerostat		u
Metathran Elite		u
Metathran Soldier		u
Metathran Transport		u
Metathran Zombie		ub
Meteor Crater		
Meteor Shower		r
Meteor Storm		rg
Metrognome		
Metropolis Sprite		u
Michiko Konda, Truth Seeker		w
Midnight Banshee		b
Midnight Charm		b
Midnight Covenant		b
Midnight Duelist		w
Midnight Guard		w
Midnight Haunting		w
Midnight Recovery		b
Midnight Ritual		b
Midsummer Revel		g
Midvast Protector		w
Might Sliver		g
Might Weaver		g
Might of Alara		g
Might of Oaks		g
Might of Old Krosa		g
Might of the Masses		g
Might of the Nephilim		g
Mightstone		
Mighty Emergence		g
Mighty Leap		w
Mijae Djinn		r
Mikaeus, the Lunarch		w
Mikaeus, the Unhallowed		b
Mikokoro, Center of the Sea		
Militant Monk		w
Militia's Pride		w
Millennial Gargoyle		
Millikin		
Millstone		
Mimeofacture		u
Mimic Vat		
Miming Slime		g
Minamo		
Minamo Scrollkeeper		u
Minamo Sightbender		u
Minamo's Meddling		u
Minamo, School at Water's Edge	u	u
Mind Bend		u
Mind Bomb		u
Mind Burst		b
Mind Control		u
Mind Extraction		b
Mind Funeral		ub
Mind Games		u
Mind Grind		ub
Mind Harness		u
Mind Knives		b
Mind Maggots		b
Mind Over Matter		u
Mind Peel		b
Mind Ravel		b
Mind Rot		b
Mind Sculpt		u
Mind Shatter		b
Mind Slash		b
Mind Sludge		b
Mind Spring		u
Mind Stone		
Mind Swords		b
Mind Twist		b
Mind Unbound		u
Mind Warp		b
Mind Whip		b
Mind's Desire		u
Mind's Eye		
Mindbender Spores		g
Mindblaze		r
Mindbreak Trap		u
Mindclaw Shaman		r
Mindcrank		
Mindculling		u
Mindeye Drake		u
Mindlash Sliver		b
Mindleech Mass		ub
Mindless Automaton		
Mindless Null		b
Mindlock Orb		u
Mindmoil		r
Mindreaver		u
Minds Aglow		u
Mindshrieker		u
Mindslaver		
Mindslicer		b
Mindsparker		r
Mindstab		b
Mindstab Thrull		b
Mindstatic		u
Mindstorm Crown		
Mindwarper		b
Mindwhip Sliver		b
Mindwrack Liege		ur
Mine Bearer		w
Mine Excavation		w
Mine Layer		r
Mine, Mine, Mine!		g
Minion		
Minion Reflector		
Minion of Leshrac		b
Minion of Tevesh Szat		b
Minion of the Wastes		b
Minions' Murmurs		b
Minister of Impediments		wu
Minotaur Abomination		b
Minotaur Aggressor		r
Minotaur Explorer		r
Minotaur Illusionist		ur
Minotaur Skullcleaver		r
Minotaur Tactician		r
Minotaur Warrior		r
Miracle Worker		w
Miraculous Recovery		w
Mirari		
Mirari's Wake		wg
Mire Blight		b
Mire Boa		g
Mire Kavu		r
Mire Shade		b
Mire's Toll		b
Miren, the Moaning Well		
Mirko Vosk, Mind Drinker		ub
Mirozel		u
Mirran Crusader		w
Mirran Mettle		g
Mirran Spy		u
Mirri		
Mirri the Cursed		b
Mirri the Cursed Avatar		
Mirri's Guile		g
Mirri, Cat Warrior		g
Mirrodin's Core	wubrg	
Mirror Entity		w
Mirror Entity Avatar		
Mirror Gallery		
Mirror Golem		
Mirror Mirror		
Mirror Sheen		ur
Mirror Strike		w
Mirror Universe		
Mirror Wall		wu
Mirror of Fate		
Mirror-Mad Phantasm		u
Mirror-Sigil Sergeant		w
Mirrorweave		wu
Mirrorwood Treefolk		wrg
Mirrorworks		
Miscalculation		u
Mischief and Mayhem		g
Mischievous Poltergeist		b
Mischievous Quanar		u
Misdirection		u
Mise		u
Misers' Cage		
Misery Charm		b
Misfortune		brg
Misfortune's Gain		w
Misguided Rage		r
Mishra		
Mishra's Bauble		
Mishra's Factory		
Mishra's Groundbreaker		
Mishra's Helix		
Mishra's War Machine		
Mishra's Workshop		
Mishra, Artificer Prodigy		ubr
Misinformation		b
Miss Demeanor		w
Misshapen Fiend		b
Misstep		u
Mist Dragon		u
Mist Leopard		g
Mist Raven		u
Mist of Stagnation		u
Mistbind Clique		u
Mistblade Shinobi		u
Mistcutter Hydra		g
Mistfolk		u
Mistform Dreamer		u
Mistform Mask		u
Mistform Mutant		u
Mistform Seaswift		u
Mistform Shrieker		u
Mistform Skyreaver		u
Mistform Sliver		u
Mistform Stalker		u
Mistform Ultimus		u
Mistform Wakecaster		u
Mistform Wall		u
Mistform Warchief		u
Misthollow Griffin		u
Mistmeadow Skulk		w
Mistmeadow Witch		wu
Mistmoon Griffin		w
Mistral Charger		w
Mistveil Plains	w	w
Mistvein Borderpost	ub	ub
Misty Rainforest		
Mitotic Manipulation		u
Mitotic Slime		g
Mizzium Mortars		r
Mizzium Skin		u
Mizzium Transreliquat		ur
Mnemonic Nexus		u
Mnemonic Sliver		u
Mnemonic Wall		u
Moan of the Unhallowed		b
Moaning Spirit		b
Moat		w
Mob Justice		r
Mob Mentality		r
Mobile Fort		
Mobilization		w
Mobilize		g
Mogg Alarm		r
Mogg Assassin		r
Mogg Bombers		r
Mogg Cannon		
Mogg Conscripts		r
Mogg Fanatic		r
Mogg Flunkies		r
Mogg Hollows	rg	
Mogg Infestation		r
Mogg Jailer		r
Mogg Maniac		r
Mogg Raider		r
Mogg Salvage		r
Mogg Sentry		r
Mogg Squad		r
Mogg Toady		r
Mogg War Marshal		r
Moggcatcher		r
Mogis's Marauder		b
Mogis's Warhound		r
Mogis, God of Slaughter		br
Mold Adder		g
Mold Demon		b
Mold Shambler		g
Molder		g
Molder Beast		g
Molder Slug		g
Moldervine Cloak		g
Moldgraf Monstrosity		g
Mole Worms		b
Molimo, Maro-Sorcerer		g
Molten Birth		r
Molten Disaster		r
Molten Firebird		r
Molten Frame		r
Molten Hydra		r
Molten Influence		r
Molten Primordial		r
Molten Psyche		r
Molten Rain		r
Molten Ravager		r
Molten Sentry		r
Molten Slagheap	wubrg	
Molten-Tail Masticore		
Moltensteel Dragon		r
Molting Harpy		b
Molting Skin		g
Moment of Heroism		w
Moment of Silence		w
Moment's Peace		g
Momentary Blink		wu
Momentous Fall		g
Momentum		g
Momir Vig, Simic Visionary		ug
Momir Vig, Simic Visionary Avatar		
Mondronen Shaman		r
Mongrel Pack		g
Moniker Mage		u
Monk Idealist		w
Monk Realist		w
Monkey Cage		
Monkey Monkey Monkey		g
Monomania		b
Mons's Goblin Raiders		r
Mons's Goblin Waiters	r	r
Monsoon		rg
Monstrify		g
Monstrous Carabid		br
Monstrous Growth		g
Monstrous Hound		r
Moon Heron		u
Moon Sprite		g
Moonbow Illusionist		u
Moonglove Changeling		b
Moonglove Extract		
Moonglove Winnower		b
Moonhold		wr
Moonlace		u
Moonlight Bargain		b
Moonlight Geist		w
Moonlit Strider		w
Moonlit Wake		w
Moonmist		g
Moonring Island	u	u
Moonring Mirror		
Moonscarred Werewolf	g	
Moonsilver Spear		
Moonveil Dragon		r
Moonwing Moth		w
Moor Fiend		b
Moorish Cavalry		w
Moorland Haunt		wu
Moorland Inquisitor		w
Morale		w
Morality Shift		b
Moratorium Stone		wb
Morbid Bloom		bg
Morbid Hunger		b
Morbid Plunder		b
Mordant Dragon		r
Morgue Burst		br
Morgue Theft		b
Morgue Thrull		b
Morgue Toad	ur	b
Morinfen		b
Morinfen Avatar		
Moriok Reaver		b
Moriok Replica		b
Moriok Rigger		b
Moriok Scavenger		b
Morkrut Banshee		b
Morningtide		w
Moroii		ub
Morphic Tide		
Morphling		u
Morsel Theft		b
Morselhoarder	wubrg	rg
Mortal Combat		b
Mortal Flesh Is Weak		
Mortal Obstinacy		w
Mortal Wound		g
Mortal's Ardor		w
Mortal's Resolve		g
Mortarpod		
Mortician Beetle		b
Mortify		wb
Mortipede		bg
Mortiphobia		b
Mortis Dogs		b
Mortivore		b
Mortuary		b
Mortus Strider		ub
Mosquito Guard		w
Moss Diamond	g	
Moss Kami		g
Moss Monster		g
Mossbridge Troll		g
Mossdog		g
Mossfire Egg	rg	
Mossfire Valley	rg	
Mosstodon		g
Mosswort Bridge	g	g
Mothdust Changeling		u
Mother of Goons		b
Mother of Runes		w
Mothrider Samurai		w
Mount Keralia		
Mountain	r	
Mountain Bandit		r
Mountain Goat		r
Mountain Stronghold		
Mountain Titan		br
Mountain Valley		
Mountain Yeti		r
Mounted Archers		w
Mourner's Shield		
Mournful Zombie		wb
Mourning		b
Mourning Thrull		wb
Mournwhelk		b
Mouth of Ronom		
Mouth to Mouth		u
Mox Diamond	wubrg	
Mox Emerald	g	
Mox Jet	b	
Mox Lotus	wubrg	
Mox Opal	wubrg	
Mox Pearl	w	
Mox Ruby	r	
Mox Sapphire	u	
Mtenda Griffin		w
Mtenda Herder		w
Mtenda Lion		ug
Muck Drubb		b
Muck Rats		b
Mudbrawler Cohort		r
Mudbrawler Raiders		rg
Mudbutton Clanger		r
Mudbutton Torchrunner		r
Muddle the Mixture		u
Mudhole		r
Mudslide		r
Mugging		r
Mul Daya Channelers	wubrg	g
Mulch		g
Mulldrifter		u
Multani		
Multani's Acolyte		g
Multani's Decree		g
Multani's Harmony	wubrg	g
Multani's Presence		g
Multani, Maro-Sorcerer		g
Mundungu		ub
Mungha Wurm		g
Muraganda Petroglyphs		g
Murasa		
Murasa Pyromancer		r
Murder		b
Murder Investigation		w
Murder of Crows		u
Murderous Betrayal		b
Murderous Redcap		br
Murderous Redcap Avatar		
Murderous Spoils		b
Murk Dwellers		b
Murkfiend Liege		ug
Murmuring Bosk	wbg	
Murmuring Phantasm		u
Murmurs from Beyond		u
Muscle Burst		g
Muscle Sliver		g
Muse Vessel		
Musician		u
Mutagenic Growth		g
Mutant's Prey		g
Mutavault		
Mutilate		b
Mutual Epiphany		
Muzzle		w
Mwonvuli Acid-Moss		g
Mwonvuli Beast Tracker		g
Mwonvuli Ooze		g
My Crushing Masterstroke		
My First Tome		
My Genius Knows No Bounds		
My Undead Horde Awakens		
My Wish Is Your Command		
Mycoid Shepherd		wg
Mycologist		w
Mycoloth		g
Mycosynth Fiend		g
Mycosynth Golem		
Mycosynth Lattice		
Mycosynth Wellspring		
Myojin of Cleansing Fire		w
Myojin of Infinite Rage		r
Myojin of Life's Web		g
Myojin of Night's Reach		b
Myojin of Seeing Winds		u
Myr Adapter		
Myr Battlesphere		
Myr Enforcer		
Myr Galvanizer		
Myr Incubator		
Myr Landshaper		
Myr Matrix		
Myr Mindservant		
Myr Moonvessel		
Myr Propagator		
Myr Prototype		
Myr Quadropod		
Myr Reservoir		
Myr Retriever		
Myr Servitor		
Myr Sire		
Myr Superion		
Myr Turbine		
Myr Welder		
Myrsmith		w
Mysteries of the Deep		u
Mystic Barrier		w
Mystic Compass		
Mystic Crusader		w
Mystic Decree		u
Mystic Denial		u
Mystic Enforcer		wg
Mystic Familiar		w
Mystic Gate	wu	wu
Mystic Genesis		ug
Mystic Melting		g
Mystic Might		u
Mystic Penitent		w
Mystic Remora		u
Mystic Restraints		u
Mystic Retrieval		ur
Mystic Snake		ug
Mystic Speculation		u
Mystic Veil		u
Mystic Visionary		w
Mystic Zealot		w
Mystical Teachings		ub
Mystical Tutor		u
Mystifying Maze		
Mythic Proportions		g
Márton Stromgald		r
Naar Isle		
Nacatl Hunt-Pride		wrg
Nacatl Outlander		rg
Nacatl Savage		g
Nacatl War-Pride		g
Nacre Talisman		
Nafs Asp		g
Nagao, Bound by Honor		w
Nakaya Shade		b
Naked Singularity		wubrg
Nalathni Dragon		r
Name Dropping		g
Nameless Inversion		b
Nameless One		u
Nameless Race		b
Nantuko Blightcutter		g
Nantuko Calmer		g
Nantuko Cultivator		g
Nantuko Disciple		g
Nantuko Elder	g	g
Nantuko Husk		b
Nantuko Mentor		g
Nantuko Monastery		wg
Nantuko Shade		b
Nantuko Shaman		g
Nantuko Shrine		g
Nantuko Tracer		g
Nantuko Vigilante		g
Narcissism		g
Narcolepsy		u
Narcomoeba		u
Narrow Escape		w
Narstad Scrapper		
Narwhal		u
Nath of the Gilt-Leaf		bg
Nath's Buffoon		b
Nath's Elite		g
Natural Affinity		g
Natural Balance		g
Natural Emergence		rg
Natural End		g
Natural Order		g
Natural Selection		g
Natural Spring		g
Naturalize		g
Nature Demands an Offering		
Nature Shields Its Own		
Nature's Blessing		wg
Nature's Chosen		g
Nature's Claim		g
Nature's Cloak		g
Nature's Kiss		g
Nature's Lore		g
Nature's Panoply		g
Nature's Resurgence		g
Nature's Revolt		g
Nature's Ruin		b
Nature's Spiral		g
Nature's Will		g
Nature's Wrath		g
Nausea		b
Nav Squad Commandos		w
Naya		
Naya Battlemage		wrg
Naya Charm		wrg
Naya Hushblade		wrg
Naya Panorama		
Naya Sojourners		wrg
Naya Soulbeast		g
Near-Death Experience		w
Nearheath Pilgrim		w
Nearheath Stalker		r
Nebuchadnezzar		ub
Neck Snap		w
Necra Disciple	wubrg	wbg
Necra Sanctuary		b
Necratog		b
Necravolver		wbg
Necrite		b
Necro-Impotence		b
Necrobite		b
Necrogen Censer		
Necrogen Mists		b
Necrogen Scudder		b
Necrogen Spellbomb		b
Necrogenesis		bg
Necrologia		b
Necromancer's Covenant		wb
Necromancer's Magemark		b
Necromancy		b
Necromantic Thirst		b
Necropede		
Necroplasm		b
Necropolis		
Necropolis Regent		b
Necropotence		b
Necropotence Avatar		
Necropouncer		
Necrosavant		b
Necroskitter		b
Necrotic Ooze		b
Necrotic Plague		b
Necrotic Sliver		wb
Nectar Faerie		b
Need for Speed		r
Needle Drop		r
Needle Specter		b
Needle Storm		g
Needlebite Trap		b
Needlebug		
Needlepeak Spider		r
Needleshot Gourna		g
Nefarious Lich		b
Nefarox, Overlord of Grixis		b
Nefashu		b
Negate		u
Neko-Te		
Nekrataal		b
Nekrataal Avatar		b
Nekusar, the Mindrazer		ubr
Nema Siltlurker		g
Nemata, Grove Guardian		g
Nemesis Mask		
Nemesis Trap		b
Nemesis of Mortals		g
Nemesis of Reason		ub
Nephalia		
Nephalia Drownyard		ub
Nephalia Seakite		u
Nephalia Smuggler		u
Nessian Asp		g
Nessian Courser		g
Nessian Demolok		g
Nessian Game Warden		g
Nessian Wilds Ravager		g
Nest Invader		g
Nested Ghoul		b
Nesting Wurm		g
Nether Horror		b
Nether Shadow		b
Nether Spirit		b
Nether Traitor		b
Nether Void		b
Netherborn Phalanx		b
Netter en-Dal		w
Nettle Sentinel		g
Nettle Swine		g
Nettletooth Djinn		g
Nettlevine Blight		b
Nettling Curse		br
Nettling Imp		b
Neurok Commando		u
Neurok Familiar		u
Neurok Hoversail		
Neurok Invisimancer		u
Neurok Prodigy		u
Neurok Replica		u
Neurok Spy		u
Neurok Stealthsuit		u
Neurok Transmuter		u
Neverending Torment		b
Nevermaker		u
Nevermore		w
Nevinyrral's Disk		
New Benalia	w	
New Frontiers		g
New Prahv Guildmage		wu
Nezumi Bone-Reader		b
Nezumi Cutthroat		b
Nezumi Graverobber		b
Nezumi Ronin		b
Nezumi Shadow-Watcher		b
Nezumi Shortfang		b
Niall Silvain		g
Niblis of the Breath		u
Niblis of the Mist		w
Niblis of the Urn		w
Nicol Bolas		ubr
Nicol Bolas, Planeswalker		ubr
Night // Day		w
Night Dealings		b
Night Revelers		r
Night Soil		g
Night Terrors		b
Night of Souls' Betrayal		b
Night's Whisper		b
Nightbird's Clutches		r
Nightcreep		b
Nightfall Predator		r
Nightguard Patrol		w
Nighthaze		b
Nighthowler		b
Nightmare		b
Nightmare Incursion		b
Nightmare Lash		
Nightmare Void		b
Nightmarish End		b
Nightscape Apprentice		ubr
Nightscape Battlemage		ubr
Nightscape Familiar		b
Nightscape Master		ubr
Nightshade Assassin		b
Nightshade Peddler		g
Nightshade Schemers		b
Nightshade Seer		b
Nightshade Stinger		b
Nightsky Mimic		wb
Nightsoil Kami		g
Nightstalker Engine		b
Nightveil Specter		ub
Nightwind Glider		w
Nightwing Shade		b
Nihil Spellbomb		b
Nihilistic Glee		b
Nihilith		b
Nikko-Onna		w
Nim Abomination		b
Nim Deathmantle		
Nim Devourer		b
Nim Grotesque		b
Nim Lasher		b
Nim Replica		b
Nim Shambler		b
Nim Shrieker		b
Nimana Sell-Sword		b
Nimble Mongoose		g
Nimbus Maze	wu	
Nimbus Naiad		u
Nimbus Swimmer		ug
Nimbus Wings		w
Nin, the Pain Artist		ur
Nine-Ringed Bo		
Ninja of the Deep Hours		u
Nip Gwyllion		wb
Nirkana Cutthroat		b
Nirkana Revenant	b	b
Nissa Revane		g
Nissa's Chosen		g
Niv-Mizzet, Dracogenius		ur
Niv-Mizzet, the Firemind		ur
Niveous Wisps		w
Nivix Cyclops		ur
Nivix Guildmage		ur
Nivix, Aerie of the Firemind		ur
Nivmagus Elemental		ur
Nix		u
No Mercy		b
No Quarter		r
No Rest for the Wicked		b
No-Dachi		
Nobilis of War		wr
Noble Benefactor		u
Noble Elephant		w
Noble Hierarch	wug	g
Noble Panther		wg
Noble Purpose		w
Noble Quarry		g
Noble Stand		w
Noble Steeds		w
Noble Templar		w
Noble Vestige		w
Nocturnal Raid		b
Noetic Scales		
Noggin Whack		b
Noggle Bandit		ur
Noggle Bridgebreaker		ur
Noggle Hedge-Mage		ur
Noggle Ransacker		ur
Nomad Decoy		w
Nomad Mythmaker		w
Nomad Stadium	w	w
Nomadic Elf	wubrg	g
Nomads en-Kor		w
Nomads' Assembly		w
Norin the Wary		r
Norn's Annex		w
Norn's Dominion		
Norritt		b
North Star		
Northern Paladin		w
Norwood Archers		g
Norwood Priestess		g
Norwood Ranger		g
Norwood Riders		g
Norwood Warrior		g
Nostalgic Dreams		g
Nosy Goblin		r
Not of This World		
Nothing Can Stop Me Now		
Notion Thief		ub
Notorious Assassin		b
Notorious Throng		u
Nourish		g
Nourishing Shoal		g
Nova Chaser		r
Nova Cleric		w
Nova Pentacle		
Novablast Wurm		wg
Novijen Sages		u
Novijen, Heart of Progress		ug
Now I Know My ABC's		u
Noxious Field		b
Noxious Ghoul		b
Noxious Hatchling		bg
Noxious Revival		g
Noxious Toad		b
Noxious Vapors		b
Nucklavee		ur
Nuisance Engine		
Null Brooch		
Null Chamber		w
Null Champion		b
Null Profusion		b
Null Rod		
Nullify		u
Nullmage Advocate		g
Nullmage Shepherd		g
Nullstone Gargoyle		
Nulltread Gargantuan		ug
Numai Outcast		b
Number Crunch		u
Numbing Dose		u
Numot, the Devastator		wur
Nurturer Initiate		g
Nurturing Licid		g
Nut Collector		g
Nykthos, Shrine to Nyx		
Nylea's Disciple		g
Nylea's Emissary		g
Nylea's Presence		g
Nylea, God of the Hunt		g
Nyx Infusion		b
Nyx Weaver		bg
Nyx-Fleece Ram		w
Nyxathid		b
Nyxborn Eidolon		b
Nyxborn Rollicker		r
Nyxborn Shieldmate		w
Nyxborn Triton		u
Nyxborn Wolf		g
O-Naginata		
Oak Street Innkeeper		g
Oaken Brawler		w
Oakenform		g
Oakgnarl Warrior		g
Oakheart Dryads		g
Oasis		
Oath of Druids		g
Oath of Ghouls		b
Oath of Lieges		w
Oath of Lim-Dûl		b
Oath of Mages		r
Oath of Scholars		u
Oath of the Ancient Wood		g
Oathkeeper, Takeno's Daisho		
Oathsworn Giant		w
Ob Nixilis, the Fallen		b
Obelisk of Alara		wubrg
Obelisk of Bant	wug	
Obelisk of Esper	wub	
Obelisk of Grixis	ubr	
Obelisk of Jund	brg	
Obelisk of Naya	wrg	
Obelisk of Undoing		
Oblation		w
Obliterate		r
Oblivion Crown		b
Oblivion Ring		w
Oblivion Stone		
Oboro Breezecaller		u
Oboro Envoy		u
Oboro, Palace in the Clouds	u	
Observant Alseid		w
Obsessive Search		u
Obsianus Golem		
Obsidian Acolyte		w
Obsidian Battle-Axe		
Obsidian Fireheart		r
Obsidian Giant		r
Obstinate Baloth		g
Obstinate Familiar		r
Obzedat's Aid		wb
Obzedat, Ghost Council		wb
Ocular Halo		wu
Oculus		u
Odds // Ends		wr
Odious Trow		bg
Odric, Master Tactician		w
Odunos River Trawler		wb
Odylic Wraith		b
Off Balance		w
Offalsnout		b
Offering to Asha		wu
Ogre Arsonist		r
Ogre Battledriver		r
Ogre Berserker		r
Ogre Enforcer		r
Ogre Gatecrasher		r
Ogre Geargrabber		r
Ogre Jailbreaker		b
Ogre Leadfoot		r
Ogre Marauder		b
Ogre Menial		r
Ogre Recluse		r
Ogre Resister		r
Ogre Savant		ur
Ogre Sentry		r
Ogre Shaman		r
Ogre Slumlord		b
Ogre Taskmaster		r
Ogre Warrior		r
Ogre's Cleaver		
Ohran Viper		g
Ohran Yeti		r
Okiba-Gang Shinobi		b
Okina Nightwatch		g
Okina, Temple to the Grandfathers	g	g
Okk		r
Old Fogey		g
Old Ghastbark		wg
Old Man of the Sea		u
Olivia Voldaren		br
Oloro, Ageless Ascetic		wub
Omega Myr		
Omen		u
Omen Machine		
Omen of Fire		r
Omenspeaker		u
Omnath, Locus of Mana		g
Omnibian		ug
Omniscience		u
Onakke Catacomb		
Once More with Feeling		w
Ondu Cleric		w
Ondu Giant		g
One Dozen Eyes		g
One Thousand Lashes		wb
One with Nature		g
One with Nothing		b
One-Eyed Scarecrow		
Oni Possession		b
Oni of Wild Places		r
Oni of Wild Places Avatar		
Only Blood Ends Your Nightmares		
Onslaught		r
Onulet		
Onyx Goblet		b
Onyx Mage		b
Onyx Talisman		
Oona's Blackguard		b
Oona's Gatewarden		ub
Oona's Grace		u
Oona's Prowler		b
Oona, Queen of the Fae		ub
Ooze Flux		g
Ooze Garden		g
Opal Acrolith		w
Opal Archangel		w
Opal Avenger		w
Opal Caryatid		w
Opal Champion		w
Opal Gargoyle		w
Opal Guardian		w
Opal Lake Gatekeepers		u
Opal Palace	wubrg	
Opal Titan		w
Opal-Eye, Konda's Yojimbo		w
Opalescence		w
Opaline Bracers		
Opaline Sliver		wu
Opaline Unicorn	wubrg	
Open the Vaults		w
Ophidian		u
Ophidian Eye		u
Ophiomancer		b
Opportunist		r
Opportunity		u
Opposition		u
Oppression		b
Oppressive Rays		w
Oppressive Will		u
Opt		u
Oracle		
Oracle en-Vec		w
Oracle of Bones		r
Oracle of Mul Daya		g
Oracle of Nectars		wg
Oracle's Attendants		w
Oracle's Insight		u
Oran-Rief Recluse		g
Oran-Rief Survivalist		g
Oran-Rief, the Vastwood	g	
Oraxid		u
Orb of Dreams		
Orbweaver Kumo		g
Orc General		r
Orchard Spirit		g
Orchard Warden		g
Orcish Artillery		r
Orcish Bloodpainter		r
Orcish Cannonade		r
Orcish Cannoneers		r
Orcish Captain		r
Orcish Conscripts		r
Orcish Farmer		r
Orcish Healer		brg
Orcish Librarian		r
Orcish Lumberjack	wubrg	r
Orcish Mechanics		r
Orcish Mine		r
Orcish Oriflamme		r
Orcish Paratroopers		r
Orcish Settlers		r
Orcish Spy		r
Orcish Squatters		r
Orcish Squatters Avatar		
Orcish Veteran		r
Ordeal of Erebos		b
Ordeal of Heliod		w
