Kinsbaile Balloonist		w
Kinsbaile Borderguard		w
Kinsbaile Cavalier		w
Kinsbaile Courier		w
Kinsbaile Skirmisher		w
Kinscaer Harpoonist		u
Kinscaer Sentry		w
Kinzu of the Bleak Coven		b
Kiora Bests the Sea God		u
Kiora's Dambreaker		u
Kiora's Dismissal		u
Kiora's Follower		ug
Kiora, Behemoth Beckoner		ug
Kiora, Master of the Depths		ug
Kiora, Sovereign of the Deep		ug
Kiora, the Crashing Wave		ug
Kiora, the Rising Tide		u
Kiora, the Tide's Fury		u
Kira, Great Glass-Spinner		u
Kird Ape		r
Kird Chieftain		rg
Kiri-Onna		u
Kirin-Touched Orochi		g
Kirin-Touched Orochi // Teachings of the Kirin		g
Kirk, Enterprising Captain		r
Kirol, Attentive First-Year		wr
Kirol, History Buff		wr
Kirol, History Buff // Pack a Punch		wr
Kirri, Talented Sprout		wrg
Kirtar's Desire		w
Kirtar's Wrath		w
Kishla Skimmer		ug
Kishla Trawlers		u
Kishla Village	g	g
Kismet		w
Kiss of Death		b
Kiss of the Amesha		wu
Kitchen	ug	
Kitchen Finks		wg
Kitchen Imp		b
Kite Shield		
Kitesail		
Kitesail Apprentice		w
Kitesail Cleric		w
Kitesail Corsair		u
Kitesail Freebooter		b
Kitesail Larcenist	wubrg	u
Kitesail Scout		w
Kitesail Skirmisher		u
Kithkeeper		w
Kithkin Armor		w
Kithkin Billyrider		w
Kithkin Brinefarer		wg
Kithkin Daggerdare		g
Kithkin Greatheart		w
Kithkin Harbinger		w
Kithkin Healer		w
Kithkin Mourncaller		g
Kithkin Rabble		w
Kithkin Shielddare		w
Kithkin Spellduster		w
Kithkin Zealot		w
Kithkin Zephyrnaut		w
Kitnap		u
Kitsa, Otterball Elite		u
Kitsune Ace		w
Kitsune Blademaster		w
Kitsune Bonesetter		w
Kitsune Dawnblade		w
Kitsune Diviner		w
Kitsune Healer		w
Kitsune Loreweaver		w
Kitsune Mystic		w
Kitsune Mystic // Autumn-Tail, Kitsune Sage		w
Kitsune Palliator		w
Kitsune Riftwalker		w
Kitsune's Technique		u
Kitsune, Dragon's Daughter		u
Kitt Kanto, Mayhem Diva		wrg
Kiyomaro, First to Stand		w
Kjeldoran Dead		b
Kjeldoran Elite Guard		w
Kjeldoran Escort		w
Kjeldoran Frostbeast		wg
Kjeldoran Gargoyle		w
Kjeldoran Guard		w
Kjeldoran Home Guard		w
Kjeldoran Javelineer		w
Kjeldoran Knight		w
Kjeldoran Outpost	w	w
Kjeldoran Outrider		w
Kjeldoran Phalanx		w
Kjeldoran Pride		wu
Kjeldoran Royal Guard		w
Kjeldoran Skycaptain		w
Kjeldoran Skyknight		w
Kjeldoran War Cry		w
Kjeldoran Warrior		w
Klauth's Will		rg
Klauth, Unrivaled Ancient	wubrg	rg
Klaw, Master of Sound		b
Klaw, Sonic Subjugator		b
Klement, Death Acolyte		wb
Klement, Knowledge Acolyte		wu
Klement, Life Acolyte		w
Klement, Nature Acolyte		wg
Klement, Novice Acolyte		w
Klement, Tempest Acolyte		wr
Klingon Strike Force		r
Klothys's Design		g
Klothys, God of Destiny	rg	rg
Knacksaw Clique		u
Kneel Before My Legions		
Knickknack Ouphe		g
Knife		r
Knife and Death		b
Knight Errant		w
Knight Exemplar		w
Knight Luminary		w
Knight Paladin		
Knight Rampager		r
Knight Watch		w
Knight in _____ Armor		w
Knight of Autumn		wg
Knight of Cliffhaven		w
Knight of Dawn		w
Knight of Dawn's Light		w
Knight of Doves		w
Knight of Dusk		b
Knight of Dusk's Shadow		b
Knight of Glory		w
Knight of Grace		w
Knight of Infamy		b
Knight of Lost Causes		w
Knight of Malice		b
Knight of Meadowgrain		w
Knight of New Alara		wg
Knight of New Benalia		w
Knight of Obligation		wb
Knight of Old Benalia		w
Knight of Sorrows		w
Knight of Stromgald		b
Knight of Sursi		w
Knight of Valor		w
Knight of Wundagore		g
Knight of the Ebon Legion		b
Knight of the Hokey Pokey		w
Knight of the Holy Nimbus		w
Knight of the Keep		w
Knight of the Kitchen Sink		w
Knight of the Last Breath		wb
Knight of the Mists		u
Knight of the New Coalition		w
Knight of the Pilgrim's Road		w
Knight of the Reliquary		wg
Knight of the Skyward Eye		wg
Knight of the Stampede		g
Knight of the Tusk		w
Knight of the White Orchid		w
Knight of the Widget		w
Knight's Pledge		w
Knight-Captain of Eos		w
Knight-Errant of Eos		w
Knighted Myr		w
Knightfisher		u
Knighthood		w
Knightly Valor		w
Knights of Dol Amroth		u
Knights of Thorn		w
Knights of the Black Rose		wb
Knights' Charge		wb
Knockout Blow		w
Knockout Maneuver		g
Knollspine Dragon		r
Knollspine Invocation		r
Knotvine Mystic	wrg	wrg
Knotvine Paladin		wg
Know Evil		
Know Naught but Fire		
Knowing		ur
Knowing // Half the Battle		ur
Knowledge Exploitation		u
Knowledge Is Power		wu
Knowledge Pool		
Knowledge Seeker		u
Knowledge Vault		
Knowledge and Power		r
Knucklebone Witch		b
Knuckles the Echidna		r
Koala-Sheep		w
Kobold Drill Sergeant		r
Kobold Overlord		r
Kobold Taskmaster		r
Kobold Warcaller		r
Kobolds of Kher Keep		
Kodama of the Center Tree		g
Kodama of the East Tree		g
Kodama of the North Tree		g
Kodama of the South Tree		g
Kodama of the West Tree		g
Kodama's Might		g
Kodama's Reach		g
Kogla and Yidaro		rg
Kogla, the Titan Ape		g
Koh, the Face Stealer		b
Koilos Roc		u
Kokusho, the Evening Star		b
Kolaghan Aspirant		r
Kolaghan Forerunners		r
Kolaghan Monument	br	br
Kolaghan Skirmisher		b
Kolaghan Stormsinger		r
Kolaghan Warmonger		r
Kolaghan's Command		br
Kolaghan, the Storm's Fury		br
Koll, the Forgemaster		wr
Kolodin, Triumph Caster		wr
Kolvori, God of Kinship	g	g
Kolvori, God of Kinship // The Ringhart Crest	g	g
Koma and Toski, Compleated		ug
Koma's Faithful		b
Koma, Cosmos Serpent		ug
Koma, World-Eater		ug
Komainu Battle Armor		r
Komodo Rhino		r
Kona, Rescue Beastie		g
Konda's Banner		
Konda's Hatamoto		w
Konda, Lord of Eiganjo		w
Kongming's Contraptions		w
Kongming, "Sleeping Dragon"		w
Kookus		r
Kopala, Warden of Waves		u
Kor Aeronaut		w
Kor Blademaster		w
Kor Bladewhirl		w
Kor Cartographer		w
Kor Castigator		w
Kor Celebrant		w
Kor Chant		w
Kor Dirge		b
Kor Duelist		w
Kor Entanglers		w
Kor Firewalker		w
Kor Halberd		w
Kor Haven	c	w
Kor Hookmaster		w
Kor Line-Slinger		w
Kor Outfitter		w
Kor Sanctifiers		w
Kor Scythemaster		w
Kor Sky Climber		w
Kor Skyfisher		w
Kor Spiritdancer		w
Korlash, Heir to Blackblade		b
Korlessa, Scale Singer		ug
Kormus Bell		
Korozda Gorgon		bg
Korozda Guildmage		bg
Korozda Monitor		g
Korvold and the Noble Thief		r
Korvold, Fae-Cursed King		brg
Korvold, Gleeful Glutton		brg
Kosei, Penitent Warlord		g
Koskun Falls		b
Koskun Keep	brgc	
Koth of the Hammer	r	r
Koth's Courier		r
Koth, Fire of Resistance		r
Kothophed, Soul Hoarder		b
Kotis, Sibsig Champion		ubg
Kotis, the Fangkeeper		ubg
Kotori, Pilot Prodigy		wu
Kotose, the Silent Spider		ub
Koya, Death from Above		wb
Kozilek's Channeler	c	
Kozilek's Command	c	c
Kozilek's Pathfinder		c
Kozilek's Predator	c	g
Kozilek's Return		r
Kozilek's Sentinel		r
Kozilek's Shrieker		bc
Kozilek's Translator	c	b
Kozilek's Unsealing	c	u
Kozilek, Butcher of Truth		
Kozilek, Compleated		c
Kozilek, the Broken Reality		
Kozilek, the Great Distortion		c
Kragma Butcher		r
Kragma Warcaller		br
Kraken Hatchling		u
Kraken of the Straits		u
Kraken's Eye		
Krakilin		g
Krallenhorde Howler		g
Krallenhorde Howler // Duskwatch Recruiter		g
Krallenhorde Killer		g
Krallenhorde Killer // Wolfbitten Captive		g
Krallenhorde Wantons		g
Krallenhorde Wantons // Grizzled Outcasts		g
Krang // Shredder		ub
Krang, Master Mind		u
Krang, Utrom Warlord		
Krang, the All-Powerful		u
Kranioceros		wr
Krark's Other Thumb		
Krark's Thumb		
Krark, the Thumbless		r
Krark-Clan Engineers		r
Krark-Clan Grunt		r
Krark-Clan Ironworks	c	
Krark-Clan Ogre		r
Krark-Clan Shaman		r
Krark-Clan Stoker	r	r
Krasis Incubation		ug
Kratos, God of War		r
Kratos, Stoic Father		wr
Kraul Foragers		g
Kraul Harpooner		g
Kraul Raider		b
Kraul Stinger		g
Kraul Swarm		b
Kraul Warrior		g
Kraul Whipcracker		bg
Kraum, Ludevic's Opus		ur
Kraum, Violent Cacophony		ur
Krav, the Unredeemed		b
Kraven the Hunter		bg
Kraven's Cats		g
Kraven's Last Hunt		g
Kraven, Proud Predator		rg
Krazy Kow		r
Kree Commandos		w
Kree Sentinel		r
Krenko's Buzzcrusher		r
Krenko's Command		r
Krenko's Enforcer		r
Krenko, Baron of Tin Street		r
Krenko, Mob Boss		r
Krenko, Tin Street Kingpin		r
Kresh the Bloodbraided		brg
Kresh the Bloodbraided Avatar		
Krile Baldesion		wu
Kris Mage		r
Kronch Wrangler		g
Krond the Dawn-Clad		wg
Kros, Defense Contractor		wug
Krosa	wubrg	
Krosan Adaptation		g
Krosan Archer		g
Krosan Avenger		g
Krosan Beast		g
Krosan Cloudscraper		g
Krosan Colossus		g
Krosan Constrictor		g
Krosan Drover		g
Krosan Druid		g
Krosan Grip		g
Krosan Groundshaker		g
Krosan Reclamation		g
Krosan Restorer		g
Krosan Tusker		g
Krosan Verge	c	
Krosan Vorine		g
Krosan Warchief		g
Krosan Wayfarer		g
Krothuss, Lord of the Deep		ub
Krothuss, Lord of the Deep // Runo Stromkirk		ub
Krotiq Nestguard		g
Krovikan Elementalist		ubr
Krovikan Fetish		b
Krovikan Horror		b
Krovikan Mist		u
Krovikan Plague		b
Krovikan Rot		b
Krovikan Scoundrel		b
Krovikan Sorcerer		u
Krovikan Vampire		b
Krovikan Whispers		ub
Krovod Haunch		w
Kroxa and Kunoros		wbr
Kroxa, Titan of Death's Hunger		br
Kruin Outlaw		r
Kruin Outlaw // Terror of Kruin Pass		r
Kruin Striker		r
Krumar Bond-Kin		b
Krumar Initiate		b
Kruphix's Insight		g
Kruphix, God of Horizons		ug
Kry Shield		
Krydle of Baldur's Gate		ub
Kudo, King Among Bears		wg
Kudzu		g
Kuja, Genome Sorcerer		br
Kuja, Genome Sorcerer // Trance Kuja, Fate Defied		br
Kujar Seedsculptor		g
Kukemssa Pirates		u
Kukemssa Serpent		u
Kuldotha Cackler		r
Kuldotha Flamefiend		r
Kuldotha Forgemaster		
Kuldotha Phoenix		r
Kuldotha Rebirth		r
Kuldotha Ringleader		r
Kulrath Knight		br
Kulrath Mystic		u
Kulrath Zealot		r
Kumano Faces Kakkazan		r
Kumano Faces Kakkazan // Etching of Kumano		r
Kumano's Blessing		r
Kumano's Pupils		r
Kumano, Master Yamabushi		r
Kumena's Awakening		u
Kumena's Speaker		g
Kumena, Tyrant of Orazca		ug
Kunoros, Hound of Athreos		wb
Kuon's Essence		b
Kuon's Essence // Kuon, Ogre Ascendant		b
Kuon, Ogre Ascendant		b
Kuon, Ogre Ascendant // Kuon's Essence		b
Kura, the Boundless Sky		g
Kurbis, Harvest Celebrant		g
Kurgadon		g
Kurkesh, Onakke Ancient		r
Kuro's Taken		b
Kuro, Pitlord		b
Kusari-Gama		
Kutzil's Flanker		w
Kutzil, Malamet Exemplar		wg
Kwain, Itinerant Meddler		wu
Kwende, Pride of Femeref		w
Kydele, Chosen of Kruphix	c	ug
Kykar, Wind's Fury	r	wur
Kykar, Zephyr Awakener		wu
Kylem All-Star	wubrg	w
Kyler, Sigardian Emissary		wg
Kylox's Voltstrider		ur
Kylox, Visionary Inventor		ur
Kynaios and Tiro of Meletis		wurg
Kyodai, Soul of Kamigawa		wubrg
Kyoki, Sanity's Eclipse		b
Kyoshi Battle Fan		
Kyoshi Island Plaza		g
Kyoshi Village	wg	
Kyoshi Warrior Exemplars		g
Kyoshi Warrior Guard		w
Kyoshi Warriors		w
Kyren Archive		
Kyren Flamewright		r
Kyren Flamewright // Invasion of Mercadia		r
Kyren Glider		r
Kyren Legate		r
Kyren Negotiations		r
Kyren Sniper		r
Kyren Toy	c	
Kyscu Drake		g
Kytheon's Irregulars		w
Kytheon's Tactics		w
Kytheon, Hero of Akros		w
Kytheon, Hero of Akros // Gideon, Battle-Forged		w
Lab Rats		b
Laboratory Brute		u
Laboratory Drudge		u
Laboratory Maniac		u
Labro Bot		
Labyrinth Adversary		r
Labyrinth Champion		r
Labyrinth Guardian		u
Labyrinth Minotaur		u
Labyrinth Raptor		br
Labyrinth of Skophos	c	
Laccolith Grunt		r
Laccolith Rig		r
Laccolith Titan		r
Laccolith Warrior		r
Laccolith Whelp		r
Lace with Moonglove		g
Lacerate Flesh		r
Lackey Recycler		
Ladies' Knight		w
Lady Caleria		wg
Lady Evangela		wub
Lady Loki, Agent of Chaos		r
Lady Octopus, Inspired Inventor		u
Lady Orca		br
Lady Spider, Maybelle Reilly		r
Lady Sun		u
Lady Zhurong, Warrior Queen		g
Lady of Laughter		w
Lae'zel's Acrobatics		w
Lae'zel, Blessed Warrior		w
Lae'zel, Callous Warrior		wb
Lae'zel, Githyanki Warrior		w
Lae'zel, Illithid Thrall		wu
Lae'zel, Primal Warrior		wg
Lae'zel, Vlaakith's Champion		w
Lae'zel, Wrathful Warrior		wr
Laelia, the Blade Reforged		r
Lagac Lizard		r
Lagomos, Hand of Hatred		br
Lagonna-Band Elder		w
Lagonna-Band Storyteller		w
Lagonna-Band Trailblazer		w
Lagoon Breach		u
Lagoon Breach // Horned Loch-Whale		u
Lagorin, Soul of Alacria		wg
Lagrella, the Magpie		wug
Laid to Rest		g
Lair Delve		g
Lair of the Ashen Idol		
Lair of the Hydra	g	g
Lairwatch Giant		w
Lake Silencio		
Lake of the Dead	b	
Lakeside Shack	ug	
Lam, Storm Crane Elder		w
Lambholt Butcher		g
Lambholt Butcher // Lambholt Pacifist		g
Lambholt Elder		g
Lambholt Elder // Silverpelt Werewolf		g
Lambholt Harrier		r
Lambholt Pacifist		g
Lambholt Pacifist // Lambholt Butcher		g
Lambholt Raconteur		r
Lambholt Raconteur // Lambholt Ravager		r
Lambholt Ravager		r
Lambholt Ravager // Lambholt Raconteur		r
Lamentation		b
Lammastide Weave		g
Lampad of Death's Vigil		b
Lamplight Phoenix		r
Lamplighter of Selhoff		u
Lance		w
Lancer Sliver		w
Lancers en-Kor		w
Land Aid '04		g
Land Cap	wu	
Land Equilibrium		u
Land Grant		g
Land Leeches		g
Land Station		g
Land Tax		w
Land's Edge		r
Landbind Ritual		w
Lander Rizzi		g
Landfill		r
Landlore Navigator		u
Landroval, Horizon Witness		w
Landscape Painter		u
Landscape Painter // Vibrant Idea		u
Landscaper Colos		w
Landslide		r
Languish		b
Lantern Bearer		u
Lantern Bearer // Lanterns' Lift		u
Lantern Flare		wr
Lantern Kami		w
Lantern Scout		w
Lantern Spirit		u
Lantern of Insight		
Lantern of Revealing	wubrg	
Lantern of Undersight		
Lantern of the Lost		
Lantern-Lit Graveyard	brc	
Lanterns' Lift		u
Lanterns' Lift // Lantern Bearer		u
Lapis Lazuli Talisman		
Lapis Orb of Dragonkind	u	u
Lapse of Certainty		w
Laquatus's Champion		b
Laquatus's Creativity		u
Laquatus's Disdain		u
Lara Croft, Tomb Raider		urg
Larceny		b
Larder Zombie		u
Largepox		b
Larger Than Life		g
Larval Scoutlander		g
Laser Screwdriver	wubrg	
Lash Out		r
Lash of Malice		b
Lash of Thorns		b
Lash of the Balrog		b
Lash of the Tyrant		
Lash of the Whip		b
Lashknife		w
Lashknife Barrier		w
Lashweed Lurker		ug
Lashwhip Predator		g
Lashwrithe		b
Lassoed by the Law		w
Last Breath		w
Last Caress		b
Last Chance		r
Last Gasp		b
Last Kiss		b
Last Laugh		b
Last March of the Ents		g
Last Night Together		rg
Last One Standing		br
Last Rites		b
Last Stand		wubrg
Last Thoughts		u
Last Voyage of the _____		b
Last Word		u
Last-Ditch Effort		r
Last-Minute Chopping		ub
Lasting Fayth	g	g
Lasting Fayth // Zanarkand, Ancient Metropolis	g	g
Lasting Tarfire		r
Lasyd Prowler		g
Lat-Nam Adept		u
Lat-Nam's Legacy		u
Latch Seeker		u
Latchkey Faerie		u
Late to Dinner		w
Lathiel, the Bounteous Dawn		wg
Lathliss, Dragon Queen		r
Lathnu Hellion		r
Lathnu Sailback		r
Lathril, Blade of the Elves		bg
Lattice Library		g
Lattice-Blade Mantis		g
Latulla's Orders		r
Latulla, Keldon Overseer		r
Laughing Hyena		g
Laughing Jasper Flint		br
Laughing Mad		r
Launch		u
Launch Mishap		u
Launch Party		b
Launch the Fleet		w
Laurine, the Diversion		r
Lava Axe		r
Lava Blister		r
Lava Burst		r
Lava Coil		r
Lava Dart		r
Lava Flow		r
Lava Hounds		r
Lava Runner		r
Lava Serpent		r
Lava Spike		r
Lava Storm		r
Lava Tubes	br	
Lava Zombie		br
Lava, Axe		r
Lava-Field Overlord		r
Lavaball Trap		r
Lavabelly Sliver		wr
Lavaborn Muse		r
Lavabrink Floodgates	r	r
Lavabrink Venturer		w
Lavaclaw Reaches	br	br
Lavacore Elemental		r
Lavafume Invoker		r
Lavaglide Pathway	ur	
Lavaglide Pathway // Riverglide Pathway	ur	
Lavakin Brawler		r
Lavalanche		brg
Lavaleaper	wubrg	r
Lavamancer's Skill		r
Lavaspur Boots		
Lavastep Raider		r
Lavinia of the Tenth		wu
Lavinia, Azorius Renegade		wu
Lavinia, Foil to Conspiracy	c	wu
Law-Rune Enforcer		w
Lawbringer		w
Lawless Broker		b
Lawmage's Binding		wu
Lay Bare		u
Lay Bare the Heart		b
Lay Claim		u
Lay Down Arms		w
Lay Waste		r
Lay of the Land		g
Layla Hassan		w
Lazav, Dimir Mastermind		ub
Lazav, Familiar Stranger		ub
Lazav, Wearer of Faces		ub
Lazav, the Multifarious		ub
Lazier Goblin		r
Lazotep Archway	wb	wb
Lazotep Behemoth		b
Lazotep Chancellor		ub
Lazotep Convert		ub
Lazotep Convert // Invasion of Amonkhet		ub
Lazotep Plating		u
Lazotep Quarry	wubrgc	
Lazotep Reaver		b
Lazotep Sliver		b
Lead		bg
Lead // Destined		bg
Lead Astray		w
Lead Golem		
Lead Pipe		b
Lead by Example		g
Lead the Stampede		g
Lead-Belly Chimera		
Leaden Fists		u
Leaden Myr	b	
Leader's Talent		w
Leader, Super-Genius		u
Leadership Vacuum		u
Leading Performance		w
Leaf Arrow		g
Leaf Dancer		g
Leaf Gilder	g	g
Leaf-Crowned Elder		g
Leaf-Crowned Visionary		g
Leaf-Leap Guide		ug
Leafcrown Dryad		g
Leafdrake Roost		ug
Leafkin Avenger	g	rg
Leafkin Druid	g	g
League Guildmage		ur
Leap		u
Leap of Faith		w
Leap of Flame		ur
Leapfrog		u
Leaping Ambush		g
Leaping Lizard		g
Leaping Master		wr
Learn from the Past		u
Learned Learner		u
Leashling		
Leather Armor		
Leatherback Baloth		g
Leatherhead, Iron Gator		g
Leatherhead, Swamp Stalker		g
Leave		wr
Leave // Chance		wr
Leave No Trace		w
Leave in the Dust		u
Leaves from the Vine		g
Lecture Hall		wu
Lecture Hall // Restricted Office		wu
Lecturing Scornmage		b
Ledev Champion		wg
Ledev Guardian		w
Ledger Shredder		u
Leech Bonder		u
Leech Collector		b
Leech Collector // Bloodletting		b
Leech Fanatic		b
Leech Gauntlet		b
Leech Medic		w
Leeches		w
Leeching Bite		g
Leeching Licid		b
Leeching Lurker		b
Leeching Lurker // Curse of Leeches		b
Leeching Sliver		b
Leechridden Swamp	b	b
Leela, Sevateem Warrior		g
Leering Emblem		
Leering Gargoyle		wu
Leering Onlooker		b
Leery Fogbeast		g
Legacy Weapon		wubrg
Legacy's Allure		u
Legate Lanius, Caesar's Ace		br
Legerdemain		u
Legion Angel		w
Legion Conquistador		w
Legion Extruder		r
Legion Guildmage		wr
Legion Leadership	wr	wr
Legion Leadership // Legion Stronghold	wr	wr
Legion Lieutenant		wb
Legion Loyalist		r
Legion Loyalty		w
Legion Reconsecrator		b
Legion Stronghold	wr	wr
Legion Stronghold // Legion Leadership	wr	wr
Legion Vanguard		b
Legion Warboss		r
Legion of Clay		g
Legion's Chant		w
Legion's End		b
Legion's Initiative		wr
Legion's Judgment		w
Legion's Landing	w	w
Legion's Landing // Adanto, the First Fort	w	w
Legions of Lim-Dûl		b
Legions to Ashes		wb
Legolas Greenleaf		g
Legolas's Quick Reflexes		g
Legolas, Counter of Kills		ug
Legolas, Master Archer		g
Leinore, Autumn Sovereign		wg
Leisure Bicycle		
Leitmotif Composer		u
Lembas		
Lena, Selfless Champion		w
Lend a Ham		wb
Lend a Ham // Porcine Portent		wb
Lens Flare		w
Lens of Clarity		
Leo's Guidance		w
Leonardo da Vinci		u
Leonardo's Technique		w
Leonardo, Big Brother		w
Leonardo, Cutting Edge		w
Leonardo, Leader in Blue		w
Leonardo, Sewer Samurai		w
Leonardo, Worldly Warrior		w
Leonardo, the Balance		wubrg
Leonin Abunas		w
Leonin Arbiter		w
Leonin Armorguard		wg
Leonin Battlemage		w
Leonin Bladetrap		
Leonin Bola		
Leonin Den-Guard		w
Leonin Elder		w
Leonin Iconoclast		w
Leonin Lightbringer		w
Leonin Lightscribe		w
Leonin Relic-Warder		w
Leonin Sanctifier		w
Leonin Scimitar		
Leonin Shikari		w
Leonin Skyhunter		w
Leonin Snarecaster		w
Leonin Squire		w
Leonin Sun Standard		w
Leonin Surveyor		w
Leonin Vanguard		w
Leonin Warleader		w
Leonin of the Lost Pride		w
Leopard-Spotted Jiao		r
Leori, Sparktouched Hunter		wur
Leovold's Operative		g
Leovold, Emissary of Trest		ubg
Leshrac's Rite		b
Leshrac's Sigil		b
Lesser Gargadon		r
Lesser Masticore		
Lesser Werewolf		b
Lessons from Life		ug
Let the Galaxy Burn		r
Let's Play a Game		b
Lethal Exploit		b
Lethal Protection		b
Lethal Scheme		b
Lethal Sting		b
Lethal Throwdown		b
Lethal Vapors		b
Lethargy Trap		u
Lethe Lake		
Letter Bomb		
Letter of Acceptance	wubrg	
Level Up		g
Leveler		
Leviathan		u
Levitating Statue		
Levitation		u
Lexivore		w
Ley Druid		g
Ley Line		g
Ley Weaver		g
Leyline Axe		
Leyline Binding		w
Leyline Dowser		
Leyline Immersion	wubrg	g
Leyline Invocation		g
Leyline Phantom		u
Leyline Prowler	wubrg	bg
Leyline Surge		g
Leyline Surge // Invasion of Shandalar		g
Leyline Tyrant		r
Leyline of Abundance	g	g
Leyline of Anticipation		u
Leyline of Combustion		r
Leyline of Hope		w
Leyline of Lifeforce		g
Leyline of Lightning		r
Leyline of Mutation		wubrg
Leyline of Punishment		r
Leyline of Resonance		r
Leyline of Sanctity		w
Leyline of Singularity		u
Leyline of Transformation		u
Leyline of Vitality		g
Leyline of the Guildpact		wubrg
Leyline of the Meek		w
Leyline of the Void		b
Lhurgoyf		g
Li'l Giri Saves the Day		
Liability		b
Liar's Pendulum		
Liara of the Flaming Fist		wr
Liberate		wg
Liberate // Bind		wg
Liberated Dwarf		r
Liberated Livestock		w
Liberating Combustion		r
Liberator, Urza's Battlethopter		
Liberty Prime, Recharged		wur
Library	ur	
Library Larcenist		u
Library of Alexandria	c	
Library of Lat-Nam		u
Library of Leng		
Lich		b
Lich Lord of Unx		ub
Lich's Caress		b
Lich's Duel Mastery		b
Lich's Mastery		b
Lich's Mirror		
Lich's Tomb		
Lich-Knights' Conquest		b
Lichenthrope		g
Licia, Sanguine Tribune		wbr
Lictor		g
Lidless Gaze		br
Lie in Wait		ubg
Liege of the Axe		w
Liege of the Hollows		g
Liege of the Pit		b
Liege of the Tangle		g
Lier, Disciple of the Drowned		u
Liesa, Forgotten Archangel		wb
Liesa, Shroud of Dusk		wb
Lieutenant Kirtar		w
Lieutenants of the Guard		w
Life		bg
Life // Death		bg
Life Burst		w
Life Chisel		
Life Cloud		w
Life Finds a Way		g
Life Goes On		g
Life Insurance		wb
Life Matrix		
Life and Limb		g
Life at Stake		b
Life from the Loam		g
Life of Toshiro Umezawa	b	b
Life of Toshiro Umezawa // Memory of Toshiro	b	b
Life of the Party		r
Life's Finale		b
Life's Legacy		g
Lifebane Zombie		b
Lifeblood		w
Lifeblood Hydra		g
Lifecraft Awakening		g
Lifecraft Cavalry		g
Lifecraft Engine		
Lifecrafter's Bestiary		g
Lifecrafter's Gift		g
Lifecreed Duo		w
Lifeforce		g
Lifegift		g
Lifelace		g
Lifeline		
Lifelink		w
Lifening Elemental		b
Lifesmith		g
Lifespark Spellbomb		g
Lifespinner		g
Lifespring Druid	wubrg	g
Lifestream's Blessing		g
Lifetap		u
Lifted by Clouds		u
Light 'Em Up		r
Light Up the Night		r
Light Up the Stage		r
Light from Within		w
Light of Day		w
Light of Hope		w
Light of Judgment		r
Light of Promise		w
Light of Sanction		w
Light of the Legion		w
Light the Way		w
Light-Paws, Emperor's Voice		w
Lightbringer		w
Lightfoot Rogue		b
Lightfoot Technique		w
Lightform		w
Lighthouse Chronologist		u
Lightkeeper of Emeria		w
Lightless Evangel		b
Lightmine Field		w
Lightning Angel		wur
Lightning Axe		r
Lightning Berserker		r
Lightning Blast		r
Lightning Blow		w
Lightning Bolt		r
Lightning Bolt // Emeritus of Conflict		r
Lightning Cloud		r
Lightning Coils		
Lightning Colt		r
Lightning Crafter		r
Lightning Dart		r
Lightning Diadem		r
Lightning Dragon		r
Lightning Elemental		r
Lightning Greaves		
Lightning Helix		wr
Lightning Hounds		r
Lightning Javelin		r
Lightning Mare		r
Lightning Mauler		r
Lightning Phoenix		r
Lightning Prowess		r
Lightning Reaver		br
Lightning Reflexes		r
Lightning Rift		r
Lightning Runner		r
Lightning Serpent		r
Lightning Shrieker		r
Lightning Skelemental		br
Lightning Spear		r
Lightning Storm		r
Lightning Stormkin		ur
Lightning Strike		r
Lightning Surge		r
Lightning Talons		r
Lightning Visionary		r
Lightning Volley		r
Lightning Wolf		r
Lightning, Army of One		wr
Lightning, Security Sergeant		r
Lightning-Core Excavator		
Lightning-Rig Crew		r
Lightshell Duo		u
Lightshield Array		w
Lightshield Array // Invasion of Gobakhan		w
Lightshield Parry		w
Lightstall Inquisitor		w
Lightwalker		w
Lightwheel Enhancements		w
Lightwielder Paladin		w
Lignify		g
Likeness Looter		ub
Likeness of the Seeker		g
Likeness of the Seeker // Azusa's Many Journeys		g
Lila, Hospitality Hostess		wg
Lilah, Undefeated Slickshot		ur
Liliana Vess		b
Liliana of the Dark Realms	b	b
Liliana of the Veil		b
Liliana the Faultless		w
Liliana the Repentant		b
Liliana's Caress		b
Liliana's Contract		b
Liliana's Defeat		b
Liliana's Devotee		b
Liliana's Elite		b
Liliana's Indignation		b
Liliana's Influence		b
Liliana's Mastery		b
Liliana's Other Contract		b
Liliana's Other Contract // Liliana's Undead Minion		b
Liliana's Reaver		b
Liliana's Scorn		b
Liliana's Scrounger		b
Liliana's Shade		b
Liliana's Specter		b
Liliana's Spoils		b
Liliana's Standard Bearer		b
Liliana's Steward		b
Liliana's Talent		b
Liliana's Triumph		b
Liliana's Undead Minion		b
Liliana's Undead Minion // Liliana's Other Contract		b
Liliana, Death Mage		b
Liliana, Death Wielder		b
Liliana, Death's Majesty		b
Liliana, Defiant Necromancer		b
Liliana, Defiant Necromancer // Liliana, Heretical Healer		b
Liliana, Dreadhorde General		b
Liliana, Heretical Healer		b
Liliana, Heretical Healer // Liliana, Defiant Necromancer		b
Liliana, Untouched by Death		b
Liliana, Waker of the Dead		b
Liliana, the Last Hope		b
Liliana, the Necromancer		b
Lilting Refrain		u
Lily Bowen, Raging Grandma		g
Lilypad Village	uc	u
